0.00E+00,0.00E+00
2.11E+01,1.77E+01
-4.01E+01,-1.67E+01
-2.53E+01,4.02E+01
4.38E+01,5.07E+01
3.36E+01,-2.67E+01
-3.07E+01,1.80E+01
5.90E+01,2.03E+01
-3.69E+00,-4.17E+01
-5.76E+01,2.17E+01
2.22E+01,-5.68E+01
1.98E+01,3.89E+01
1.02E+01,-4.38E+01
-9.89E+00,-1.71E+01
-2.16E-02,3.47E+01
